id,gene_name,chromosome,start,end,strand,gene_type,normal_1,normal_2,normal_3,normal_4,normal_5,normal_6,normal_7,normal_8,tumoral_1,tumoral_2,tumoral_3,tumoral_4,tumoral_5,tumoral_6,tumoral_7,tumoral_8,tumoral_9,tumoral_10,tumoral_11,tumoral_12,tumoral_13,tumoral_14,tumoral_15,tumoral_16,Mean_normal,Mean_tumoral,Median_normal,Median_tumoral,FoldChange,log2FoldChange,pvalue,padj
ENSG00000100167.19_3,Sep-03,chr22,42372276,42394225,+,protein_coding_gene,78.1090635005,154.5502597367,43.6242512745,195.3816237293,82.3441789315,105.9463094359,116.3111527407,104.6887423359,129.5699778221,147.508662858,231.5930032448,205.485949819,245.9911632779,376.6385822821,221.4277867211,33.9669738092,175.8371282654,236.739514428,171.0297325975,248.4356427083,599.3947337972,170.1192062958,399.1258301555,63.9803367536,110.1194477106,228.5527640522,105.3175258859,213.4568682701,2.0762961157,1.0540122116,0.0024904825,0.0294622066
ENSG00000237643.1_3,AL365226.2,chr6,71104590,71109120,+,lncRNA,6.8919761912,12.4021813369,24.0378527431,2.0039140895,7.2051156565,150.443759399,10.2930223664,6.543046396,326.6020102129,8.8727015253,1.0293022366,45.9064355979,7.9351988154,3.90299049,2.1189261887,2.0586044733,4.5377323423,194.5381227256,6.3344345406,23.2908415039,120.1034391691,3.271523198,4641.2009102233,2.2449240966,27.4776085223,337.1217560837,8.7490690115,7.134816678,12.2743973917,3.6175802924,0.0024942738,0.0295007609
ENSG00000246898.1_2,LINC00920,chr16,66442427,66446038,+,lncRNA,130.1817725008,186.9867340024,124.640717927,129.2524587748,65.8753431452,197.0601355508,163.6590556263,23.9911701186,1475.5985904043,383.7443409691,6.1758134199,1622.0273911248,971.0699550367,2056.875988214,69.9245642277,20.5860447329,96.4268122746,58.6702274887,338.8922479246,486.8894962006,114.4911289276,359.8675517795,162.4856521671,47.143406029,127.7059234558,516.9293256826,129.7171156378,250.6889500459,4.0477170777,2.0171084539,0.0024961108,0.0295098956
ENSG00000244693.1_3,CTAGE8,chr7,143963794,143966381,-,protein_coding_gene,48.2438333385,72.5050601234,82.7970483372,87.1702628946,69.9925520918,63.5677856616,51.4651118322,65.4304639599,71.7453596205,57.6725599144,114.2525482674,134.4402756795,90.2628865254,46.8358858796,137.7302022667,121.4576639239,76.0070167341,144.1023131301,195.31173167,54.3452968424,159.3896108599,121.0463583258,102.5077268705,124.5932873623,67.6465147799,109.481295242,67.7115080258,117.6494532966,1.6189601705,0.695067493,0.0024960789,0.0295098956
ENSG00000240889.1_3,NDUFB2-AS1,chr7,140395136,140396877,-,as_lncRNA,4.5946507941,9.5401394899,8.012617581,6.0117422686,7.2051156565,6.3567785662,5.1465111832,2.1810154653,5.354131315,7.7636138346,13.3809290764,12.0231140852,8.9270986673,28.2966810523,14.832483321,20.5860447329,6.8065985135,9.2637201298,22.1705208923,7.7636138346,6.7347722899,16.35761599,9.814569594,7.8572343382,6.1310713756,12.3707963542,6.1842604174,9.5391448619,2.0214347409,1.015379629,0.0025030063,0.0295851075
ENSG00000071537.13_3,SEL1L,chr14,81937893,82000205,-,protein_coding_gene,8471.7702892718,17937.3702689491,10919.4171812506,27060.8558650373,11482.8957519948,12410.5506873248,8691.4280862177,7497.2406620737,11949.3502687385,13991.1412177011,28146.2696610163,18677.3612261054,13340.0611085682,22198.2584117022,85999.7977584271,60287.261302446,14036.3405679205,18683.8941995527,36126.3359244029,12838.7991071033,9496.0289286973,58992.1063062598,17367.4261504269,34452.8501108079,13058.941099015,28536.4551406173,11201.1564666227,18680.627712829,2.1852089857,1.1277712606,0.002510858,0.0296652632
ENSG00000197594.11_3,ENPP1,chr6,132129156,132216295,+,protein_coding_gene,1077.4456112271,771.7972847346,1112.86355292,1241.4247784649,1660.264507706,1050.9873896044,1189.8733855599,1388.2163436829,1290.3456469065,1546.0682407828,2196.5309729972,1712.7472519492,4759.1354895465,2279.3464461423,3110.5836450389,1658.2059032327,1993.1989313696,2091.5421448596,1415.7461198347,1178.9602151737,2168.5966773337,2075.236215262,661.9381937278,1505.2216067829,1186.6091067375,1977.7127313088,1151.3684692399,1852.9730916594,1.6668279151,0.7371051668,0.0025133518,0.0296694326
ENSG00000254864.1_3,AC107884.2,chr11,7590097,7593277,-,as_lncRNA,1.5315502647,3.816055796,4.4514542117,1.0019570448,4.1172089466,1.0594630944,5.1465111832,5.4525386633,9.6374363669,6.654526144,7.2051156565,7.6510725996,12.8946980751,17.5634572049,9.5351678492,3.0879067099,4.5377323423,2.0586044733,10.5573909011,5.5454384533,3.3673861449,5.4525386633,6.543046396,7.8572343382,3.3220924006,7.5092970199,3.9666323713,6.9298209002,2.2992973845,1.2011930722,0.0025203414,0.0297392775
ENSG00000233420.1_4,AC002127.2,chr7,88339945,88386039,+,lncRNA,51.306933868,60.1028787865,39.1727970628,69.1350360888,51.4651118322,66.7461749446,34.9962760459,21.8101546533,20.3456989969,31.0544553385,113.2232460308,56.8365393117,88.2790868215,22.4421953173,210.8331557775,169.8348690462,52.1839219368,72.051156565,150.9706898854,25.5090168852,77.4498813333,85.0596031479,1317.3333410596,125.7157494107,49.3419204103,163.695162929,51.3860228501,81.2547422406,3.3170620864,1.7299060157,0.0025213037,0.0297443009
ENSG00000242073.2_3,AC211429.1,chr7,75103973,75115385,-,pseudogene,206.7592857365,277.6180591567,209.218347949,211.4129364456,280.9995106037,311.4821497416,224.3878875883,134.1324511178,263.4232606963,228.4720642764,461.1274020163,333.3681632703,471.1524296654,324.92395829,310.4226866473,298.4976486266,339.1954925894,325.2595067793,464.5251996475,235.1265904203,408.5761855846,230.0971315924,360.9580595122,245.8191885798,232.0013285424,331.3090605121,217.9004120169,325.0917325347,1.4284769498,0.5144777569,0.0025246632,0.029777597
ENSG00000137492.7_3,THAP12,chr11,76061000,76092015,-,protein_coding_gene,2898.4588759734,4097.489910921,3744.5632828651,4725.229423116,2363.2779353335,3292.8112972687,3763.1289771686,3724.0839070519,5909.8901454582,4572.7685485994,5264.8809404315,4785.1994058924,3304.0184067693,5931.5697971313,9942.0016774676,16146.6641862265,5207.0478628267,3173.3387955719,4966.1966798677,5442.2932980784,3513.3062112083,5933.4525734317,3993.4393170202,7915.6023646777,3576.1304512123,6000.1043881662,3734.3235949585,5235.9644016291,1.6778354591,0.7466012414,0.0025261409,0.0297886871
ENSG00000167964.12_3,RAB26,chr16,2190804,2204166,+,protein_coding_gene,50.5411587356,128.7918831139,89.0290842336,118.2309312824,43.230693939,96.4111415867,117.3404549774,30.5342165146,70.6745333575,375.9807271344,141.0144064202,115.8590993661,70.4248894868,581.5455830055,239.4386593252,138.9558019469,131.5942379276,96.7544102445,77.0689535779,217.3811873698,667.8649187441,119.9558505932,102.5077268705,77.4498813333,84.2636955479,201.529429169,92.7201129101,125.7750442604,2.3917529673,1.2580683882,0.0025302127,0.0298176749
ENSG00000204860.4_3,FAM201A,chr9,38620471,38624987,+,as_lncRNA,78.1090635005,149.7801899918,217.23096553,151.2955137597,90.5785968246,187.5249677016,139.9851041835,186.4768222858,199.1736849167,206.2903104631,276.8823016571,198.9278875908,159.6958761603,256.6216247155,467.2232246124,188.3623093058,164.4927974096,167.7762645729,272.3806852478,234.0175027297,112.2462048309,284.6225182256,344.6004435222,342.3509247344,150.1226529722,242.2290350434,150.5378518757,220.1539065964,1.6144130248,0.691009719,0.00255322,0.0300122463
ENSG00000255622.3_2,PCDHB17P,chr5,140535577,140538642,+,pseudogene,8.4235264559,5.724083694,11.5737809504,5.0097852238,26.7618581527,10.5946309436,4.1172089466,2.1810154653,9.6374363669,4.4363507626,28.820462626,20.7671970562,17.8541973347,6.8302333574,25.4271142646,8.2344178931,32.8985594819,38.0841827558,29.560694523,11.0908769066,16.8369307246,51.2538634353,127.5894047218,5.6123102415,9.298236229,27.1833895283,7.0738050749,19.3106971954,2.9220158852,1.5469640212,0.0025561498,0.0300275829
ENSG00000113391.18_3,FAM172A,chr5,92953775,93447404,-,protein_coding_gene,20475.2954889767,32799.9535802967,35119.3028576268,35846.0152335446,42048.0256691233,32936.5886774418,25862.2479979044,28185.2628584662,52499.399195756,40154.5198404178,51012.2188480515,47985.3413242322,50211.9543042562,40050.5369128232,32756.4799514007,66285.0054353676,47778.9182655063,67937.0355251804,40902.4995680511,45244.1232528657,31987.9234527205,28347.7485106334,32783.9339671156,37758.500843079,31659.0865454226,44606.0086998411,32868.2711288692,43073.3114104584,1.4089558196,0.494626374,0.0025577184,0.0300396439
ENSG00000261324.2_3,AC010168.2,chr12,14915438,14920865,-,lncRNA,607.2596799596,1482.5376767337,1139.57227819,899.7574261998,959.3096845517,980.0033622823,531.119954108,438.3841085314,688.5412871045,2412.2657271899,559.9404167341,1261.3339685701,1506.6958750773,980.6263606049,840.1542338269,821.3831848415,1495.1828067986,4379.6810169181,3643.3555999624,1273.23266888,532.0470108986,2505.9867696648,3663.0154740226,5357.5113565806,879.7430213196,1995.0596098547,929.5335553758,1384.2077378393,2.2677254969,1.1812460158,0.0025627405,0.030085879
ENSG00000166689.15_4,PLEKHA7,chr11,16798864,17035990,-,protein_coding_gene,11768.4322340711,14835.8709207758,17637.5518775178,15756.7764859885,7349.2179696345,15170.4520481307,15997.4153619132,16449.2186395227,41059.7622282021,26498.3231052965,23836.58119619,27908.9268227631,15614.4874690372,25140.1374935168,19966.6414762953,35978.2303796366,21956.9523714622,9155.6433949439,14875.3637796206,20671.1763785584,16453.0487041188,27482.9758786298,14061.0067049858,22829.7556005643,14370.6169421943,22718.0633114888,15463.6142670596,22393.3539860133,1.5808716066,0.6607202013,0.002566836,0.0301148263
ENSG00000241357.1_4,AC092849.2,chr7,100032880,100034133,+,as_lncRNA,23.7390291031,24.8043626738,22.2572710584,21.0410979401,8.2344178931,16.9514095097,13.3809290764,13.086092792,28.9123091008,25.5090168852,31.9083693359,18.5811763134,23.8055964463,28.2966810523,66.7461749446,39.1134849925,20.4197955405,21.6153469695,30.6164336131,18.8544907413,37.0412475942,50.1633557026,29.443708782,20.2043168696,17.9368262558,30.7019690552,18.9962537249,28.6044950765,1.7005372021,0.7659905678,0.0025677903,0.0301196477
ENSG00000256947.1_3,AP002518.2,chr11,114081338,114227293,-,as_lncRNA,158.515452398,40.0685858577,39.1727970628,122.2387594614,29.8497648627,22.2487249815,134.8385930003,134.1324511178,908.060671018,115.3451198288,412.750196894,171.6026283063,78.3600883022,3772.2403085556,48.7353023405,156.4539399698,34.0329925675,25.7325559161,130.9116471734,51.0180337705,84.1846536232,69.7924948906,35.986755178,125.7157494107,85.1331410928,388.8076961091,81.1536726596,99.764886726,4.5670096603,2.1912498414,0.0025695389,0.0301337826
ENSG00000229453.2_3,SPINK8,chr3,48348332,48369831,-,protein_coding_gene,29.8652301619,25.7583766228,7.1223267387,71.1389501784,11.3223246031,44.4974499631,37.0548805192,26.172185584,94.2327111434,28.8362799572,48.3772051222,80.882767482,68.441089783,10.7332238474,232.0224176647,116.3111527407,39.7051579954,32.9376715726,8.4459127209,93.1633660156,261.5336572561,489.6379719667,4.3620309307,80.8172674783,31.6164655464,105.6524927298,28.018707873,74.6291786306,3.3428201091,1.7410657197,0.002581495,0.0302483988
ENSG00000160216.18_3,AGPAT3,chr21,45285067,45406417,+,protein_coding_gene,1878.4463996731,2474.7121836855,2510.6201753874,2029.9649726957,2349.8970062571,2131.6397458509,2524.8783864865,1720.8212021458,1917.8498370204,2599.7015469117,5892.755304784,3246.2408029923,3508.3497762663,3055.0658060237,5567.4785608581,3272.1518102897,2966.5425188,2852.1964977391,4987.3114616698,1999.6851062636,1556.8548610051,4784.0574232025,3128.6666850166,3091.260481044,2202.6225090227,3401.6355299929,2240.768376054,3109.9635830303,1.5443785187,0.6270263926,0.0025890877,0.030320976
ENSG00000223776.5_3,LGALS8-AS1,chr1,236686352,236687808,-,as_lncRNA,7.6577513236,10.4941534389,17.8058168467,21.0410979401,5.1465111832,11.654094038,13.3809290764,6.543046396,25.6998303118,22.1817538132,30.8790670993,16.3951555707,12.8946980751,94.6475193818,25.4271142646,28.820462626,20.4197955405,9.2637201298,8.4459127209,28.8362799572,20.2043168696,13.086092792,42.5298015739,13.4695445797,11.7154250304,25.8250665816,11.0741237384,21.3007746769,2.2071237562,1.1421675256,0.0025905757,0.0303291587
ENSG00000283234.1_3,AL590556.2,chr1,22277172,22283364,-,pseudogene,3.8288756618,2.862041847,1.7805816847,2.0039140895,2.0586044733,1.0594630944,3.0879067099,2.1810154653,5.354131315,5.5454384533,9.2637201298,4.3720414855,5.9513991116,25.3694381848,11.654094038,1.0293022366,3.4032992567,4.1172089466,4.2229563604,5.5454384533,4.4898481932,9.814569594,4.3620309307,1.1224620483,2.3578003782,6.6010861711,2.1198099693,4.9219897541,2.7826391079,1.4764538116,0.0025932596,0.030347762
ENSG00000139445.17_3,FOXN4,chr12,109715784,109747025,-,protein_coding_gene,10.720851853,3.816055796,8.9029084234,8.0156563581,1.0293022366,10.5946309436,4.1172089466,9.814569594,5.354131315,8.8727015253,9.2637201298,21.8602074276,10.9108983712,8.7817286024,4.2378523774,19.5567424962,57.8560873647,19.5567424962,13.7246081714,3.327263072,11.2246204831,28.3532010493,27.2626933166,50.5107921739,7.1263980189,18.7908743983,8.4592823907,12.4746143272,2.6233240563,1.3913960331,0.0026007643,0.0304227404
ENSG00000272861.1_3,AC012360.2,chr2,105865861,105866251,-,lncRNA,9.1893015883,13.3561952859,8.9029084234,10.0195704477,6.1758134199,9.5351678492,13.3809290764,5.4525386633,19.2748727339,13.3090522879,15.4395335497,7.6510725996,6.9432989635,21.4664476948,60.3893963785,16.4688357863,20.4197955405,11.3223246031,23.2262599824,14.4181399786,11.2246204831,29.443708782,15.2671082573,17.959392773,9.5015530942,19.0139912746,9.3622347188,15.954184668,1.997922209,0.9985004116,0.0026026116,0.030431507
ENSG00000276545.1_3,AC005618.2,chr5,140819420,140822016,+,pseudogene,59.7304603239,72.5050601234,59.6494864365,61.1193797307,85.4320856414,56.151544001,46.318600649,34.8962474453,58.8954444646,88.727015253,176.010682466,135.5332860509,202.3475697931,116.1139670766,49.7947654349,61.7581341986,156.5517658105,303.6441598098,242.8199907248,25.5090168852,57.2455644638,63.2494484946,238.8211934537,49.3883301256,59.4753580439,126.6506459066,59.6899733802,102.4204911648,2.1294250243,1.0904639344,0.0026062022,0.0304606406
ENSG00000203684.5_2,IBA57-AS1,chr1,228351787,228353213,-,lncRNA,4.5946507941,6.6780976429,10.683490108,7.0136993134,9.2637201298,4.2378523774,10.2930223664,9.814569594,6.424957578,16.6363153599,22.6446492062,7.6510725996,19.8379970385,26.3451858073,29.6649666421,9.2637201298,6.8065985135,13.3809290764,7.3901736308,15.5272276693,7.8572343382,16.35761599,29.443708782,12.3470825314,7.8223877908,15.4737146808,8.1387097216,14.4540783728,1.9916783634,0.993984685,0.0026108467,0.0304956352
ENSG00000242798.1_4,AC073842.2,chr7,99712837,99724762,-,as_lncRNA,58.1989100592,97.3094227972,109.5057736073,65.1272079098,102.9302236643,81.5786582657,132.779988527,75.2450335539,50.3288343607,82.072489109,186.3037048325,106.0220060237,158.7039763083,337.6086773824,344.3255056668,172.9227757561,105.5022769592,108.0767348476,85.5148662987,149.7268382394,199.7982445991,140.6754975138,282.4415027603,129.0831355556,90.3344022981,164.9441916383,89.4440405314,145.2011678766,1.8270120197,0.8694861253,0.0026107785,0.0304956352
ENSG00000272892.1_3,AL133551.1,chr10,69609283,69610504,+,lncRNA,6.1262010589,7.6321115919,10.683490108,10.0195704477,6.1758134199,6.3567785662,10.2930223664,7.6335541287,10.7082626299,19.9635784319,23.6739514428,12.0231140852,9.9189985193,170.7558339362,28.6055035477,8.2344178931,10.2098977702,8.2344178931,8.4459127209,9.981789216,28.0615512077,6.543046396,15.2671082573,11.2246204831,8.1150677109,23.8657502769,7.6328328603,10.9664415565,2.9487349746,1.5600961622,0.0026310309,0.0306925923
ENSG00000225159.1_2,NPM1P39,chr1,27533421,27534287,+,pseudogene,2525.5263865153,3318.0605145945,4171.012596344,3578.9905639038,1761.136126897,3424.1847209692,3746.6601413823,4425.2803791556,8662.9844676131,5804.9649729249,5141.3646720342,5350.2857678948,2863.6148725137,5460.2836954675,5264.4721158713,7178.3537983517,5359.0618962949,2958.2146281134,2743.8658951905,7079.3067294956,5012.9155077497,5386.0176916337,3239.8984737485,5496.696650571,3368.8564287202,5187.6438647168,3501.5876424365,5354.6738320948,1.5399007125,0.6228373339,0.0026327303,0.0307059552
ENSG00000163428.3_3,LRRC58,chr3,120043356,120068186,-,protein_coding_gene,3562.3859157274,6238.2972124592,7303.9460705242,8795.178938955,5360.6060484393,6141.7075580008,4526.8712367581,5041.4172481115,7031.0452428118,8512.2480258309,6831.4789446029,10444.8071088871,5943.4639127475,7015.6254057204,7026.3592417909,12030.4845418891,7277.388244016,5859.8176332114,6984.769820154,8979.1739435996,7400.3922845037,14163.5144318564,10180.9801921628,12061.9771711325,5871.301278622,8608.9703840573,5751.1568032201,7338.8902642599,1.4662863743,0.5521668977,0.0026367329,0.0307332398
ENSG00000172053.17_1,QARS,chr3,49133365,49142568,-,protein_coding_gene,2574.5359949862,4974.2287300447,5095.1344906887,3901.6207323184,2250.0546893027,4529.204728386,5170.1851346603,3511.4348991821,7619.9996874579,5359.1117212788,4422.9117108571,6226.8800857398,4951.5640608203,7334.6948782754,11301.2928275306,9392.3829093719,4500.2960505084,2895.4271916781,6012.4341181646,4304.3693274592,7245.492521837,10436.1590016065,3840.768234447,7276.9214591897,4000.7999249461,6445.0441116389,4215.4127303522,6119.6571019522,1.6109532031,0.6879145855,0.0026387091,0.0307433461
ENSG00000263723.1,SNORD39,chr2,238778547,238778625,+,snoRNA,3.0631005294,1.908027898,0.8902908423,3.0058711343,6.1758134199,3.1783892831,3.0879067099,1.0905077327,4.283305052,8.8727015253,3.0879067099,2.1860207428,6.9432989635,5.854485735,6.3567785662,11.3223246031,6.8065985135,11.3223246031,10.5573909011,3.327263072,3.3673861449,4.3620309307,6.543046396,6.7347722899,2.7999884437,6.3704771718,3.0344858319,6.4499124811,2.2957652503,1.1989751292,0.0026476189,0.0308341914
ENSG00000242529.1_2,AHCYP8,chr1,248885294,248885502,-,pseudogene,0.7657751324,1.908027898,0.8902908423,2.0039140895,1.0293022366,1.0594630944,1.0293022366,1.0905077327,1.070826263,1.1090876907,1.0293022366,1.0930103714,0.9918998519,0.9757476225,1.0594630944,24.7032536794,1.1344330856,2.0586044733,1.0557390901,1.1090876907,1.1224620483,1.0905077327,1.0905077327,97.6541982029,1.2220729078,8.6467581791,1.0443826655,1.091759052,7.0832583978,2.8244131729,0.0026490286,0.0308439318
ENSG00000124784.8_3,RIOK1,chr6,7389729,7418270,+,protein_coding_gene,1036.0937540798,959.738032686,1112.86355292,918.7946100503,993.276658361,992.7169194147,933.5771286356,1113.4083950512,1257.1500327537,1030.342464625,1618.0631160036,1273.3570826552,1227.9720166858,1203.0968185331,1199.3122228147,1779.6635671566,1214.9778346596,993.276658361,1209.8769972637,1021.4697630997,1002.3586091403,1399.1214210095,1311.8808023963,1257.1574941065,1007.5586313998,1249.942306329,992.9967888878,1221.4749256727,1.2405926661,0.3110295014,0.002649568,0.0308439318
ENSG00000266711.1_3,AC021534.1,chr17,77128804,77132484,+,as_lncRNA,1.5315502647,0.954013949,0.8902908423,2.0039140895,1.0293022366,4.2378523774,1.0293022366,1.0905077327,2.141652526,15.5272276693,2.0586044733,3.2790311141,3.9675994077,0.9757476225,58.2704701898,5.1465111832,1.1344330856,11.3223246031,1.0557390901,2.2181753813,11.2246204831,1.0905077327,1.0905077327,1.1224620483,1.5958417161,7.6016008964,1.0599049847,2.1799139537,4.7937393198,2.2611514584,0.0026519336,0.0308585094
ENSG00000259939.1_4,AC022167.1,chr16,8947169,8948204,+,as_lncRNA,19.9101534413,21.9423208268,20.4766893737,27.0528402087,26.7618581527,25.4271142646,20.5860447329,17.4481237226,25.6998303118,39.9271568638,85.4320856414,34.9763318841,45.6273931886,10.7332238474,32.8433559251,48.3772051222,46.5117565089,39.1134849925,62.2886063164,24.3999291946,30.3064753044,22.900662386,34.8962474453,30.3064753044,22.4506430904,38.3962637648,21.2641827798,34.9362896647,1.7127365952,0.7763032939,0.0026514878,0.0308585094
ENSG00000267501.1_3,AC104365.2,chr18,56422091,56425074,-,lncRNA,20.6759285737,260.4458080748,3.5611633693,74.1448213127,64.8460409085,25.4271142646,9.2637201298,37.0772629106,16.0623939449,2.2181753813,5.1465111832,63.3946015399,73.4005890426,23.4179429398,680.1753065787,619.6399464594,162.2239312384,1451.3161536673,80.2361708482,4.4363507626,47.143406029,37.0772629106,2784.0662414944,983.276754319,61.930232443,439.5769836462,31.2521885876,68.3975952913,7.0980291019,2.8274184895,0.0026569824,0.0309107697
ENSG00000228113.7_4,AC003991.1,chr7,87848674,87933682,+,as_lncRNA,117.9293703831,86.8152693583,120.1892637154,106.2074467452,226.4464920616,87.9354368318,98.8130147178,76.3355412866,133.8532828741,242.890204255,171.8934735195,200.0208979622,340.221649211,423.4744681617,52.973154718,161.600451153,138.4008364411,300.5562530999,85.5148662987,135.3086982608,248.0641126764,95.9646804745,2934.5563086022,84.1846536232,115.0839793875,359.3423744582,102.5102307315,166.7469623362,3.122318319,1.642617627,0.0026576723,0.0309123086
ENSG00000151093.7_3,OXSM,chr3,25824408,25836025,+,protein_coding_gene,379.058690517,709.7863780501,624.9841713198,726.4188574553,368.4902007184,571.0506078597,623.757155406,659.7571782625,1159.7048428214,949.3790632067,570.2334391005,890.803452673,561.4153161908,1032.340984597,1120.9119538321,1342.2101165831,694.2730483769,504.3580959553,570.0991086583,891.7065032922,792.4582061064,1283.527601347,604.1412838966,1408.6898706283,582.9129049486,898.5158054541,624.3706633629,891.2549779826,1.5415806301,0.6244103494,0.0026644226,0.0309778245
ENSG00000165506.14_3,DNAAF2,chr14,50091892,50101948,-,protein_coding_gene,487.0329841794,829.0381216741,814.6161207374,837.6360894243,444.65856623,785.0621529202,801.8264423453,776.4415056577,1247.5125963868,1003.7243600491,1082.825952949,1181.5442114595,638.7835046411,1181.6303708383,1296.7828274958,1137.3789714911,650.0301580392,720.5115656504,809.7518821128,1146.7966721445,1062.971559749,1283.527601347,677.2053019851,1454.710814609,722.038997896,1035.9805219342,793.4442976328,1110.10246222,1.4349615434,0.5210120736,0.0026763763,0.0310972381
ENSG00000185837.3_3,HDHD5-AS1,chr22,17640274,17646335,+,as_lncRNA,23.7390291031,76.3211159194,86.3582117066,54.1056804174,69.9925520918,66.7461749446,74.1097610383,59.9779252966,73.8870121465,99.8178921596,135.8678952369,98.370933424,117.0441825274,135.6289195264,121.8382558513,52.4944140688,106.6367100448,95.7251080078,52.7869545054,115.3451198288,88.6745018164,69.7924948906,115.5938196625,89.7969638647,63.9188063147,98.0813235976,68.3693635182,99.0944127918,1.5377730063,0.6208425599,0.0026823993,0.0311541598
ENSG00000243824.1_2,RPL12P6,chr14,35209542,35210039,-,pseudogene,221.3090132513,274.7560173097,377.4833171504,340.6653952204,148.2195220767,240.4981224196,339.6697380924,261.7218558397,1026.9223862103,621.0891067707,372.6074096649,435.0181278084,260.8696610568,613.7452545477,300.887518798,678.3101739481,391.3794145262,277.9116038937,181.5871234986,342.7080964146,447.8623572754,630.3134694805,371.8631368389,480.4137566764,275.54037267,464.5930373381,268.2389365747,413.1987711673,1.6860324691,0.7536323195,0.0026884821,0.0312182664
ENSG00000252699.1,SNORA21,chr17,37007777,37007912,-,snoRNA,46.7122830738,58.1948508885,56.0883230672,122.2387594614,23.6739514428,56.151544001,108.0767348476,40.3487861086,239.8650829104,123.1087336635,146.1609176034,56.8365393117,57.5301914118,73.1810716869,162.097853437,323.2009023061,106.6367100448,81.3148766948,44.3410417845,109.7996813755,76.327419285,188.6578377511,87.2406186132,191.9410102609,63.9356541114,129.2650305088,56.1199335341,108.2181957102,2.0223425535,1.0160273881,0.0027014302,0.0313423576
ENSG00000104059.4_3,FAM189A1,chr15,29412457,29862927,-,protein_coding_gene,1739.8411007164,2117.9109667624,2717.1676508094,2135.1704623961,1464.6970827437,3309.7627067784,2340.6332861273,2067.6026611333,2223.0353219734,1946.4488971118,4158.3810360397,3477.9590017245,3387.3379943312,2831.619600473,2616.8738430675,4082.2126705281,4542.270074675,1988.6119211952,3292.8502220466,2651.8286683729,2891.462236445,4025.0640412675,3305.3289377084,3669.3284359233,2236.5982396834,3193.1633064302,2126.5407145793,3299.0895798775,1.4277285114,0.5137216709,0.0027013782,0.0313423576
ENSG00000231646.5_3,FSIP2-AS1,chr2,186648418,186664878,-,as_lncRNA,246.5795926191,636.3273039777,1118.205297974,1377.6909365531,1198.107803453,771.2891326936,393.1934543978,191.9293609491,1771.1466389904,1390.7959640902,4666.8563409416,3163.1720147676,2352.7864487712,1573.8809150803,364.4553044596,3168.1922843887,3332.9644054434,1563.5100974615,1215.1556927142,1239.9600381601,859.805929005,167.9381908305,1826.6004522143,610.6193542803,741.6653603272,1829.2400044749,703.8082183356,1568.6955062709,2.4664590508,1.3024413353,0.0027101007,0.0314232242
ENSG00000236373.1_3,AL391704.2,chr10,92162278,92300562,-,lncRNA,127.8844471037,52.4707671946,26.7087252701,119.2328883271,58.6702274887,32.8433559251,42.2013917024,38.1677706433,54.6121394126,59.8907352957,29.8497648627,24.0462281703,73.4005890426,32.1996715422,773.4080588823,779.1817931391,414.0680762379,109.1060370842,377.9545942586,63.2179983677,87.5520397681,297.7086110176,44.7108170393,75.2049572367,62.2724467069,206.0070069599,47.3360794485,74.3027731397,3.3062730656,1.725205882,0.0027157807,0.0314681438
ENSG00000248624.1_4,AC022447.2,chr5,31657325,31665174,+,lncRNA,13.0181772501,7.6321115919,3.5611633693,7.0136993134,28.820462626,5.2973154718,5.1465111832,1.0905077327,3.212478789,34.3817184105,11.3223246031,7.6510725996,23.8055964463,17.5634572049,5.2973154718,13.3809290764,53.3183550224,24.7032536794,9.501651811,12.1999645973,65.1027988019,31.6247242473,46.8918325046,35.9187855459,8.9474935673,24.7422661757,6.1555073926,20.6845268256,2.7566253546,1.4629032079,0.0027205628,0.0314786887
ENSG00000165917.9_3,RAPSN,chr11,47459308,47470730,-,protein_coding_gene,14.5497275148,12.4021813369,4.4514542117,10.0195704477,9.2637201298,5.2973154718,17.4981380229,2.1810154653,13.9207414189,17.7454030506,21.6153469695,8.744082971,18.8460971866,14.6362143374,22.2487249815,19.5567424962,24.9575278828,12.3516268397,10.5573909011,13.3090522879,23.5717030145,17.4481237226,74.1545258212,12.3470825314,9.4578903251,20.3756491508,9.6416452887,17.5967633866,2.1405114187,1.0979555317,0.0027196131,0.0314786887
ENSG00000272391.5_4,POM121C,chr7,75046066,75115548,-,protein_coding_gene,1036.0937540798,1125.7364598107,1052.3237756411,913.7848248265,1422.4956910413,1171.7661823614,953.1338711319,603.0507761639,948.7520690118,1004.8334477398,2308.7249167914,1463.540887275,2047.2812943776,1256.7629377702,1590.2541046333,1528.5138214156,1624.5081785551,1399.8510418352,2355.3539100308,1003.7243600491,1502.9766826863,1209.3730755258,1749.1744031951,1122.4620483094,1034.7981668821,1507.2554487001,1044.2087648605,1483.2587849806,1.4565671019,0.5425721658,0.0027184682,0.0314786887
ENSG00000212498.1,SNORD86,chr20,2636743,2636828,+,snoRNA,49.7753836032,33.3904882147,25.8184344277,29.0567542982,28.820462626,30.7244297364,42.2013917024,23.9911701186,68.5328808315,34.3817184105,80.2855744582,31.69730077,39.6759940771,65.375090707,92.1732892093,73.0804588017,36.3018587387,33.9669738092,55.9541717757,38.8180691732,37.0412475942,74.1545258212,74.1545258212,30.3064753044,32.9723143409,54.1187597064,29.8905920173,47.8150829264,1.6375763796,0.7115621982,0.0027247558,0.0315140488
